Accession ID,Country,Lat,Long,group,population,SpFrostDay,AridityIndex,ClimWaterDeficit,CarbonFluxSp,DiurnalRange,TaveWarmestQtr,TColdestQtr,TminColdestMth,TminSp,PETsu,Precipitation,TempRange,TSeasonality,VaporPressureSp,ExcessSalts,RootingCond,SoilpH_KCL,Toxicity,CloudCoverSp,CloudCoverSu,OzoneSp,OzoneSu,SolarRadiationSp,SolarRadiationSu,UVindexSp,UVindexSu
9710,BUL,41.85,23.13,Other_Europe,italy_balkan_caucasus,13.50666667,0.703501165,-578.0800171,-0.00000113,21.63316536,25.73205185,3.716659307,-7.617227554,4.920698514,45.25,31.73913044,45.29556274,804.8453979,6.123333333,1,2,59,1,65.48666667,41.72,355.6430424,313.9823433,16020.66667,21777.66667,7.06928126,9.788235664
9711,BUL,42.32,23.1,Other_Europe,italy_balkan_caucasus,14.56666667,0.663589478,-597.7999878,-0.000000997,21.96681404,23.19595909,1.396168828,-10.23707867,2.518047969,43.625,31.73913044,45.73247528,798.6356812,6.196666667,1,1,56,1,68.98,46.07333333,355.9770933,315.2230964,15504.33333,20854.33333,7.006536166,9.704575539
9712,BUL,42.32,23.1,Other_Europe,italy_balkan_caucasus,14.56666667,0.663589478,-597.7999878,-0.000000997,21.96681404,23.19595909,1.396168828,-10.23707867,2.518047969,43.625,31.73913044,45.73247528,798.6356812,6.196666667,1,1,56,1,68.98,46.07333333,355.9770933,315.2230964,15504.33333,20854.33333,7.006536166,9.704575539
9713,BUL,42.49,25.61,Other_Europe,italy_balkan_caucasus,10.66333333,0.588104308,-650.4266357,-0.00000154,21.28253174,22.43713951,0.719822943,-10.68715954,1.67198499,47.79166667,35.65217391,43.9929657,799.456665,9.973333333,1,2,55,1,65.51666667,40.96,359.8425164,316.9410641,15756,21067.33333,6.504575411,9.265359879
9714,BUL,41.84,25.75,Other_Europe,italy_balkan_caucasus,10.70333333,0.572633028,-784.8466797,-0.00000162,20.7851944,23.64702988,2.425729275,-8.96125412,2.38605245,48.16666667,33.04347826,42.81338501,780.5968018,9.52,1,1,57,1,63.27666667,39.98,359.1744191,315.9866361,16345.66667,22287.66667,6.588235537,9.349020004
9716,BUL,41.54,24.98,Other_Europe,italy_balkan_caucasus,15.66333333,0.720852971,-624.2199707,-0.00000122,20.76431656,21.73062706,0.361341983,-11.13672829,0.11538445,44.83333333,33.04347826,43.173172,785.5769653,6.093333333,1,3,57,1,65.50333333,42.14666667,357.5518965,314.3163933,16085,21539.33333,6.77647082,9.537255287
9717,BUL,41.66,25.47,Other_Europe,italy_balkan_caucasus,11.79333333,0.61379993,-736.666687,-0.00000162,20.71230888,23.81752968,2.383211374,-9.01516819,2.531738917,46.79166667,33.47826087,43.02778244,787.0515137,8.456666667,2,3,59,2,64.22666667,40.56666667,358.4586006,314.8413271,16387.66667,22153,6.6300656,9.369935036
9718,BUL,41.55,24.75,Other_Europe,italy_balkan_caucasus,15.66333333,0.776865602,-567.4000244,-0.00000122,20.92187309,19.38812256,-1.250847459,-12.82979965,-1.775009076,44.83333333,33.04347826,42.72846985,763.7006836,6.093333333,1,3,46,1,65.50333333,42.14666667,357.5518965,314.3163933,15940.33333,21106.66667,6.77647082,9.537255287
9719,BUL,41.83,25.69,Other_Europe,italy_balkan_caucasus,10.70333333,0.585503161,-760.9266968,-0.00000162,20.8086338,23.99278069,2.771923304,-8.620862961,2.784849008,48.16666667,33.04347826,42.85583496,780.4196777,9.52,1,1,63,1,63.27666667,39.98,359.0789767,315.9389158,16331.33333,22127.33333,6.588235537,9.349020004
9720,BUL,41.77,25.68,Other_Europe,italy_balkan_caucasus,10.70333333,0.590275228,-755.1934204,-0.00000162,20.74785423,23.59667969,2.305758476,-9.078487396,2.309673071,48.16666667,33.04347826,42.86577606,782.7706909,9.52,1,1,60,1,63.27666667,39.98,359.0789767,315.9389158,16345,22327.33333,6.588235537,9.349020004
9721,BUL,42.72,25.33,Other_Europe,italy_balkan_caucasus,15.36666667,0.618374944,-583.9400024,-0.00000154,21.52275658,19.69848824,-1.325826526,-12.70490646,-0.965170125,44.66666667,35.21739131,43.70964813,781.0058594,7.303333333,1,2,53,1,66.67333333,43.79,359.0789795,316.1775245,15584.66667,20515,6.379085223,9.077124596
9722,BUL,41.71,24.41,Other_Europe,italy_balkan_caucasus,15.48,0.777103186,-571.6133423,-0.00000122,21.36614418,21.07946587,-0.41738084,-12.04740906,0.036946177,44.79166667,33.04347826,44.14638519,789.9866943,5.826666667,1,3,54,1,66.27666667,42.02,355.9293712,313.0279162,15824.66667,21231,6.964706103,9.683660507
9723,BUL,41.42,23.67,Other_Europe,italy_balkan_caucasus,8.9,0.57290715,-704.5800781,-0.00000113,21.07574463,19.59982681,-1.155290008,-12.43065929,-1.210665663,48.04166667,31.30434783,43.15737534,765.1763306,8.18,2,5,48,2,64.35,37.71333333,356.6929127,314.4118356,16061.33333,21600.33333,7.21568648,9.934640884
9725,GRC,37.6,23.08,Other_Europe,italy_balkan_caucasus,1.4,0.331889987,-1351.593384,-1.96E-06,17.26592064,25.44861603,7.121012211,-0.881529152,6.482146184,59.45833333,27.82608696,36.44099045,682.6981812,11.39666667,2,5,65,2,49.22,17.89,348.1030745,310.3555233,17410,23544.33333,7.341176669,9.997385979
9726,GRC,37.07,22.04,Other_Europe,italy_balkan_caucasus,4.466666667,0.516360402,-1102.573364,-0.00000244,15.7599144,28.45967484,11.11382866,3.321837664,9.883577824,53.16666667,21.73913044,33.84818649,636.8392944,9.736666667,1,1,63,1,49.46,18.04666667,345.8601749,308.9716057,17804.66667,24452,7.592157046,10.22745132
9727,GRC,37.63,21.62,Other_Europe,CentralEurope,3.933333333,0.593046367,-1094.519897,-0.00000352,16.88131905,27.86017799,10.08419514,1.500153422,8.809557756,51.41666667,23.47826087,35.5987854,652.4507446,10.67,1,2,55,1,48.55333333,18.05666667,347.1963732,310.4032445,17733.33333,24570.33333,7.592157046,10.22745132
9728,SVK,48.46,18.9,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58470535,17.53400421,-3.024101734,-14.66157246,-2.26767087,41.25,25.21739131,43.7572403,763.1246948,8.73,1,2,49,1,55.61,47.66333333,360.1288498,322.3335719,14510,18817.33333,5.58431379,8.219608148
9729,SVK,48.46,18.9,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58470535,17.53400421,-3.024101734,-14.66157246,-2.26767087,41.25,25.21739131,43.7572403,763.1246948,8.73,1,2,49,1,55.61,47.66333333,360.1288498,322.3335719,14510,18817.33333,5.58431379,8.219608148
9730,SVK,48.47,18.94,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58063889,18.60383797,-2.403918266,-14.04486752,-1.315085451,41.25,25.21739131,44.20534134,777.1088867,8.73,1,2,50,1,55.61,47.66333333,360.1288498,322.3335719,14546.33333,18851.66667,5.58431379,8.219608148
9731,SVK,48.46,18.9,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58470535,17.53400421,-3.024101734,-14.66157246,-2.26767087,41.25,25.21739131,43.7572403,763.1246948,8.73,1,2,49,1,55.61,47.66333333,360.1288498,322.3335719,14510,18817.33333,5.58431379,8.219608148
9732,SVK,48.47,18.96,Other_Europe,CentralEurope,17.73333333,0.689972579,-478.0533142,-0.00000124,20.58047485,17.80377197,-2.909204483,-14.56097794,-2.015803258,41.25,25.21739131,43.91852951,768.1271362,8.73,1,2,46,1,55.61,47.66333333,360.1288498,322.3335719,14561.66667,18794.33333,5.58431379,8.219608148
9733,SVK,48.47,18.94,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58063889,18.60383797,-2.403918266,-14.04486752,-1.315085451,41.25,25.21739131,44.20534134,777.1088867,8.73,1,2,50,1,55.61,47.66333333,360.1288498,322.3335719,14546.33333,18851.66667,5.58431379,8.219608148
9735,SVK,48.47,18.94,Other_Europe,CentralEurope,17.73333333,0.676417708,-489.1266479,-0.00000124,20.58063889,18.60383797,-2.403918266,-14.04486752,-1.315085451,41.25,25.21739131,44.20534134,777.1088867,8.73,1,2,50,1,55.61,47.66333333,360.1288498,322.3335719,14546.33333,18851.66667,5.58431379,8.219608148
9736,ROU,44.69,25.17,Other_Europe,Admixed,11.21333333,0.523621142,-713.3600464,-0.00000109,21.75270462,22.20236778,-0.744175613,-12.31880474,1.355787436,44.83333333,36.52173913,46.03333282,850.9633789,9.146666667,1,1,59,1,60.59333333,41.40666667,360.462898,320.0429484,16120.66667,21413,6.169934909,8.867974281
9737,ROU,45.95,22.62,Other_Europe,Asia,15.83333333,0.622577012,-522.1799927,-0.000000563,21.60976982,22.54007912,0.752960861,-10.96160316,2.588556369,38.25,28.69565217,45.45347977,803.6102295,8.06,1,1,55,1,66.69666667,49.84666667,358.8403699,320.6156043,15836,21233.33333,6.211764971,8.867974281
9738,ROU,45.57,25.42,Other_Europe,Admixed,16.56666667,0.97337842,-273.7599792,-0.000000648,21.83875465,19.81286049,-2.804366827,-15.0837307,-0.780511796,34.5,30.86956522,46.58133698,841.8568115,8.493333333,1,3,56,1,64.83666667,54.33333333,358.888093,318.0863749,15995,20810.33333,6.295425097,8.99346447
9739,ROU,46.01,22.33,Other_Europe,CentralEurope,14.2,0.637935877,-522.8132935,-0.000000851,21.63462639,21.98829842,0.324821919,-11.19083691,1.951043685,40.54166667,29.56521739,45.19832611,799.1376343,8.693333333,1,1,54,1,63.91,47.3,359.2221393,321.045093,15741.66667,21082.66667,5.918954293,8.596078714
9741,ROU,45.84,23.16,Other_Europe,CentralEurope,14.73333333,0.611357272,-511.2200623,-0.000000616,21.57196808,22.23378563,0.309769779,-11.6256218,2.264444431,38.33333333,30,45.74345398,809.6640625,8.066666667,1,1,55,1,66.29,49.51666667,358.9358151,320.186111,16051.33333,21288,6.169934909,8.867974281
9743,ROU,45.14,25,Other_Europe,Admixed,19.67666667,0.648956597,-466.853241,-0.000000648,21.69325447,20.59868813,-1.946845651,-13.74442101,-0.018243889,33.875,30,45.92964935,838.27948,7.146666667,1,1,55,1,69.47666667,56.08666667,358.8880939,319.0885232,15912.66667,21093.33333,6.33725516,9.014379501
9744,ROU,47.16,27.59,Other_Europe,Admixed,15.3,0.493523777,-640.6197258,-0.000000669,22.05832291,21.85754395,-1.065618753,-13.6279974,1.004450997,46.95833333,34.34782609,47.22826385,863.5539551,8.096666667,1,1,60,1,64.51333333,45.20666667,362.180862,320.9019313,16235,21335,5.43790857,8.115032991
9745,UZB,41.45,70.05,Asia,Asia,20.39333333,0.257707715,-1396.119995,-0.000000902,22.25822067,12.58168507,-8.741261482,-20.72801208,-9.970829646,54.375,48.26086957,44.04058456,780.2516479,1.76,1,3,52,1,55.68,25.18333333,325.9126707,297.041281,17219.66667,24285.33333,9.369934877,12.02614403
9747,SRB,44.38,21.22,Other_Europe,CentralEurope,8.966666667,0.622592568,-635.1133423,-0.000000861,22.28516197,22.8534832,1.358962774,-9.672035217,2.74498113,46.70833333,32.60869565,45.10493088,789.5457153,9.593333333,1,1,57,1,64.10666667,41.62666667,359.6516326,321.2359832,15669.66667,21621,6.169934909,8.826144218
9748,SRB,44.23,21.71,Other_Europe,Admixed,12.98333333,0.637588084,-594.7999878,-0.000000861,22.11704063,22.68251228,0.711016893,-10.34080791,2.478372176,43,30.86956522,45.49576569,806.6408081,8.233333333,1,1,57,1,66.77666667,45.37666667,358.7926506,320.3292773,15548.66667,21549,6.169934909,8.826144218
9749,SRB,43.54,22.29,Other_Europe,italy_balkan_caucasus,11.58,0.596411407,-625.2399902,-0.000000881,22.28044701,23.0738163,1.148159266,-10.27412033,2.751796246,44.66666667,32.60869565,46.02925873,804.9311523,8.583333333,1,1,56,1,66.84,43.55333333,358.7449276,319.4225714,15596.66667,21405,6.274510066,8.972549438
9754,SRB,44.66,21.37,Other_Europe,Admixed,9.233333333,0.593114257,-668.6734009,-0.000000861,22.10557365,22.42772675,0.648179114,-10.25666618,2.137565533,46.16666667,32.60869565,45.06813049,799.9845581,9.766666667,1,1,57,1,64.35333333,44.05666667,359.4130268,321.3314246,15751.66667,21608.33333,6.044444561,8.70065403
9755,SRB,44.56,22.56,Other_Europe,italy_balkan_caucasus,10.68666667,0.51571703,-711.5598755,-0.000000592,21.73294258,23.41327286,0.833066225,-10.5972662,2.793692668,43.79166667,33.04347826,45.92455673,831.654541,9.176666667,1,1,58,1,65.42333333,44.3,359.9379615,321.6654737,15876.33333,21658.66667,6.232680003,8.888889313
9756,SRB,44.3,21.08,Other_Europe,CentralEurope,8.966666667,0.640530407,-622.6932983,-0.000000861,22.37883759,22.76961517,1.458853126,-9.655688286,2.623052677,46.70833333,32.60869565,45.08502579,783.0615845,9.593333333,1,1,64,1,64.10666667,41.62666667,359.6516326,321.2359832,15600.33333,21537,6.169934909,8.826144218
9757,SRB,44.3,21.08,Other_Europe,italy_balkan_caucasus,8.966666667,0.640530407,-622.6932983,-0.000000861,22.37883759,22.76961517,1.458853126,-9.655688286,2.623052677,46.70833333,32.60869565,45.08502579,783.0615845,9.593333333,1,1,64,1,64.10666667,41.62666667,359.6516326,321.2359832,15600.33333,21537,6.169934909,8.826144218
9758,CHN,47.75,88.4,Asia,Asia,23.61333333,0.156940684,-1247.873291,1.25E-09,25.11922836,20.28726578,-13.5299139,-27.33619881,-9.834109584,46.41666667,64.34782609,58.72471237,1259.234131,4.376666667,1,1,65,1,29.17333333,30.21666667,356.0248163,317.5137172,18248.66667,22442.66667,7.152941386,9.830065727
9759,IRN,37.47,49.47,Asia,italy_balkan_caucasus,12.63333333,0.359978467,-896.8877569,-0.00000205,18.0972023,25.56993675,6.619917393,-3.711839914,6.009741088,65.875,49.56521739,37.26616669,693.1359863,11.38,0,0,64,0,60.22333333,39.89,329.3963244,293.1281331,15586.66667,21270,8.282353242,11.2104578
9761,LBN,33.92,35.7,Asia,CentralEurope,8.366666667,0.482922405,-1240.479365,-0.00000103,15.49006557,22.95257759,7.052075863,0.203236938,5.993448099,63.125,30.43478261,29.74758339,593.3060913,10.42666667,1,3,61,1,48.4,23.05666667,323.3357174,291.7442128,18622,25442.66667,9.202614625,11.75424862
9762,ITA,37.69,14.98,Other_Europe,Admixed,3.166666667,0.433656842,-1210.713379,-0.00000178,14.39033508,16.62635994,0.718604088,-6.207391739,-0.781800111,52.41666667,23.04347826,31.4121933,575.9795532,11.74333333,1,3,49,1,50.94333333,21.68666667,345.7170096,312.2166554,18093.66667,23337.33333,7.341176669,9.913725853
9764,LBN,34.1,35.84,Asia,Admixed,7.066666667,0.611654818,-1205.266846,-1.90E-06,16.26868057,20.47940254,3.920054197,-3.099329233,2.962710261,57.08333333,26.52173913,31.1101284,615.901001,13.02666667,1,3,62,1,49.82333333,26.13,324.3855868,291.1715587,18821.33333,26317,8.909804185,11.52418327
9766,KGZ,42.26,74.16,Asia,Asia,24.53333333,0.633691072,-616.1133423,0.000000463,22.68300629,14.07643795,-8.740407944,-22.27619553,-8.244322777,46.33333333,52.17391304,47.22478104,829.0123901,2.186666667,1,4,58,1,57.85,38.07333333,326.2944373,296.8981138,17315,23259.33333,9.286274751,11.9424839
9768,GER,48.57,9.16,Other_Europe,CentralEurope,13.63333333,0.745183885,-394.1733398,-0.000000708,19.66056061,18.74275398,0.910169244,-9.904022217,0.422074179,36.91666667,20.86956522,40.16838455,658.821228,8.88,1,2,49,1,66.56333333,55.67666667,358.3631592,323.6220472,14019.33333,18322,5.458823601,8.052287896
9769,GER,48.55,8.99,Other_Europe,CentralEurope,15.05666667,0.759848416,-399.8133545,-0.000000928,19.56272507,18.18628311,0.462842256,-10.17183685,-0.121596307,36.41666667,20,39.87127686,655.147583,8.62,1,1,38,1,69.01333333,56.68,358.5063227,323.4788828,14040.66667,18236,5.458823601,8.031372865
9770,GER,48.53,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.5839119,18.85558891,1.036901712,-9.629716873,0.549401373,36.91666667,20,39.99513245,658.0969238,8.88,1,2,46,1,66.56333333,55.67666667,358.3631592,323.6220472,13959.33333,18297.66667,5.458823601,8.052287896
9771,GER,48.56,9.11,Other_Europe,CentralEurope,13.63333333,0.774906337,-374.5533447,-0.000000708,19.63394928,18.30278397,0.539992213,-10.22766781,0.015603734,36.91666667,20.86956522,40.04857254,656.5943604,8.88,1,2,48,1,66.56333333,55.67666667,358.3631592,323.6220472,14043.66667,18373,5.458823601,8.052287896
9772,GER,48.41,8.85,Other_Europe,CentralEurope,16.26666667,0.936996043,-339.2000122,-0.000000928,19.51674652,18.56560516,0.808264077,-9.723434448,0.413746824,34.58333333,20.43478261,39.76688004,656.0557861,8.38,1,2,55,1,69.97333333,58.47666667,357.695061,322.7630615,14026.33333,18367,5.647058884,8.219608148
9774,GER,48.59,9.22,Other_Europe,CentralEurope,13.63333333,0.737563848,-395.7200623,-0.000000708,19.68886566,18.94045258,1.075773478,-9.790916443,0.573149482,36.91666667,20.86956522,40.25713348,659.9584961,8.88,1,2,57,1,66.56333333,55.67666667,358.3631592,323.6220472,14007.33333,18246.66667,5.458823601,8.052287896
9775,GER,48.41,8.79,Other_Europe,CentralEurope,16.26666667,1.058090448,-314.706665,-0.000000928,19.47702408,18.18801689,0.484777749,-9.976764679,0.017016761,34.58333333,20.43478261,39.63941574,654.4418335,8.38,1,2,54,1,69.97333333,58.47666667,357.695061,322.7630615,14086.66667,18390.66667,5.647058884,8.219608148
9776,GER,48.43,8.79,Other_Europe,CentralEurope,16.26666667,1.058090448,-314.706665,-0.000000928,19.4733448,18.16890907,0.469896078,-9.98679924,-0.01580599,34.58333333,20.43478261,39.63426971,654.2744751,8.38,1,2,54,1,69.97333333,58.47666667,357.695061,322.7630615,14072.33333,18448,5.647058884,8.219608148
9777,GER,48.57,9.17,Other_Europe,CentralEurope,13.63333333,0.745183885,-394.1733398,-0.000000708,19.66536522,18.73755836,0.904165268,-9.91897583,0.424743325,36.91666667,20.86956522,40.17831802,658.8650513,8.88,1,2,58,1,66.56333333,55.67666667,358.3631592,323.6220472,14019.66667,18338.33333,5.458823601,8.052287896
9778,GER,48.41,8.84,Other_Europe,CentralEurope,16.26666667,0.997219026,-326.1799927,-0.000000928,19.50673866,18.46207047,0.718293488,-9.795787811,0.331036369,34.58333333,20.43478261,39.73488235,655.6414795,8.38,1,2,56,1,69.97333333,58.47666667,357.695061,322.7630615,14041,18349.33333,5.647058884,8.219608148
9779,GER,48.5,8.78,Other_Europe,CentralEurope,16.26666667,1.020593286,-329.1466675,-0.000000928,19.45179939,18.21730042,0.516436338,-9.907529831,0.061677697,34.58333333,20,39.61964417,654.0707397,8.38,1,2,59,1,69.97333333,58.47666667,357.695061,322.7630615,13979,18323.33333,5.647058884,8.219608148
9780,GER,48.43,8.79,Other_Europe,CentralEurope,16.26666667,1.058090448,-314.706665,-0.000000928,19.4733448,18.16890907,0.469896078,-9.98679924,-0.01580599,34.58333333,20.43478261,39.63426971,654.2744751,8.38,1,2,54,1,69.97333333,58.47666667,357.695061,322.7630615,14072.33333,18448,5.647058884,8.219608148
9781,GER,48.52,9.11,Other_Europe,CentralEurope,13.63333333,0.753013194,-391.5400085,-0.000000708,19.64562988,18.69534492,0.889720559,-9.893839836,0.327260181,36.91666667,20.86956522,40.10000992,657.9145508,8.88,1,2,54,1,66.56333333,55.67666667,358.3631592,323.6220472,14023.66667,18377.33333,5.458823601,8.052287896
9782,GER,48.53,9.09,Other_Europe,CentralEurope,13.63333333,0.749697924,-394.3466492,-0.000000708,19.62848663,19.14700699,1.303870916,-9.446217537,0.902554254,36.91666667,20.86956522,40.10482788,659.02948,8.88,1,2,50,1,66.56333333,55.67666667,358.3631592,323.6220472,13937.66667,18308.66667,5.458823601,8.052287896
9783,GER,48.52,9.05,Other_Europe,Admixed,13.63333333,0.749697924,-394.3466492,-0.000000708,19.61091614,19.18254471,1.338195443,-9.377706528,0.970772982,36.91666667,20.86956522,40.0693779,659.0060425,8.88,1,2,49,1,66.56333333,55.67666667,358.3631592,323.6220472,13923,18248.33333,5.458823601,8.052287896
9784,GER,48.5,8.8,Other_Europe,CentralEurope,16.26666667,0.973328292,-333.2133179,-0.000000928,19.46632576,18.33232498,0.608113229,-9.841543198,0.190114082,34.58333333,20,39.66996002,654.7989502,8.38,1,2,58,1,69.97333333,58.47666667,357.695061,322.7630615,14005.66667,18297,5.647058884,8.219608148
9785,GER,48.54,9.02,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.5867157,18.63223839,0.838981807,-9.8352108,0.4795023,36.91666667,20,39.97901535,657.3168335,8.88,1,2,42,1,66.56333333,55.67666667,358.3631592,323.6220472,13992.66667,18312.66667,5.458823601,8.052287896
9786,GER,48.54,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.58176994,18.57669449,0.791948199,-9.873423576,0.274600059,36.91666667,20,39.96134949,657.0291748,8.88,1,2,43,1,66.56333333,55.67666667,358.3631592,323.6220472,13990.66667,18329,5.458823601,8.052287896
9787,GER,48.5,9,Other_Europe,CentralEurope,17.46,0.760786712,-389.8866577,-0.000000708,19.58533287,18.93082047,1.111947298,-9.554915428,0.622271438,34.375,20,39.99028015,658.1156616,8.29,1,2,61,1,68.25666667,57.33,357.8382245,322.953948,13942,18332.33333,5.647058884,8.240523179
9788,GER,48.53,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.5839119,18.85558891,1.036901712,-9.629716873,0.549401373,36.91666667,20,39.99513245,658.0969238,8.88,1,2,46,1,66.56333333,55.67666667,358.3631592,323.6220472,13959.33333,18297.66667,5.458823601,8.052287896
9789,GER,48.39,8.96,Other_Europe,CentralEurope,16.26666667,0.868519127,-346.646637,-0.000000928,19.58865929,18.16888809,0.450639635,-10.21496487,-0.034509162,34.58333333,20.43478261,39.85872269,655.3134766,8.38,1,2,58,1,69.97333333,58.47666667,357.695061,322.7630615,14059.66667,18294.66667,5.647058884,8.219608148
9790,GER,48.58,9.18,Other_Europe,CentralEurope,13.63333333,0.745183885,-394.1733398,-0.000000708,19.66767502,18.63220024,0.808871984,-10.01946831,0.310275694,36.91666667,20.86956522,40.17492676,658.5522461,8.88,1,2,57,1,66.56333333,55.67666667,358.3631592,323.6220472,13994,18261.66667,5.458823601,8.052287896
9791,GER,48.6,9.2,Other_Europe,CentralEurope,13.63333333,0.723236799,-400.2999878,-0.000000708,19.67431831,18.56124496,0.73654443,-10.10534954,0.139277281,36.91666667,20.86956522,40.19456863,658.6347656,8.88,1,2,57,1,66.56333333,55.67666667,358.3631592,323.6220472,13987.66667,18242.33333,5.458823601,8.052287896
9792,GER,48.54,9.09,Other_Europe,CentralEurope,13.63333333,0.749697924,-394.3466492,-0.000000708,19.62620354,18.77936172,0.964568019,-9.783213615,0.42366913,36.91666667,20.86956522,40.07599258,658.1350098,8.88,1,2,52,1,66.56333333,55.67666667,358.3631592,323.6220472,14002.66667,18297.33333,5.458823601,8.052287896
9793,GER,48.57,9.16,Other_Europe,CentralEurope,13.63333333,0.745183885,-394.1733398,-0.000000708,19.66056061,18.74275398,0.910169244,-9.904022217,0.422074179,36.91666667,20.86956522,40.16838455,658.821228,8.88,1,2,49,1,66.56333333,55.67666667,358.3631592,323.6220472,14019.33333,18322,5.458823601,8.052287896
9794,GER,48.52,9.08,Other_Europe,CentralEurope,13.63333333,0.749697924,-394.3466492,-0.000000708,19.62581062,19.21760559,1.37193346,-9.372262001,0.953184605,36.91666667,20.86956522,40.09966278,659.100647,8.88,1,2,58,1,66.56333333,55.67666667,358.3631592,323.6220472,13945.66667,18312,5.458823601,8.052287896
9795,GER,48.5,9.11,Other_Europe,CentralEurope,17.46,0.802210808,-366.1466064,-0.000000708,19.65028572,18.73563576,0.92948842,-9.861073494,0.478737642,34.375,20.86956522,40.10433578,657.9489136,8.29,1,2,57,1,68.25666667,57.33,357.8382245,322.953948,14001,18399,5.647058884,8.240523179
9796,GER,48.41,8.84,Other_Europe,CentralEurope,16.26666667,0.997219026,-326.1799927,-0.000000928,19.50673866,18.46207047,0.718293488,-9.795787811,0.331036369,34.58333333,20.43478261,39.73488235,655.6414795,8.38,1,2,56,1,69.97333333,58.47666667,357.695061,322.7630615,14041,18349.33333,5.647058884,8.219608148
9797,GER,48.54,9.02,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.5867157,18.63223839,0.838981807,-9.8352108,0.4795023,36.91666667,20,39.97901535,657.3168335,8.88,1,2,42,1,66.56333333,55.67666667,358.3631592,323.6220472,13992.66667,18312.66667,5.458823601,8.052287896
9798,GER,48.54,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.58176994,18.57669449,0.791948199,-9.873423576,0.274600059,36.91666667,20,39.96134949,657.0291748,8.88,1,2,43,1,66.56333333,55.67666667,358.3631592,323.6220472,13990.66667,18329,5.458823601,8.052287896
9799,GER,48.39,8.85,Other_Europe,CentralEurope,16.26666667,0.942040265,-332.6399841,-0.000000928,19.52235985,18.57395363,0.817384005,-9.721999168,0.39674588,34.58333333,20.43478261,39.76758957,656.0784912,8.38,1,2,56,1,69.97333333,58.47666667,357.695061,322.7630615,14047.66667,18402.33333,5.647058884,8.219608148
9800,GER,48.54,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.58176994,18.57669449,0.791948199,-9.873423576,0.274600059,36.91666667,20,39.96134949,657.0291748,8.88,1,2,43,1,66.56333333,55.67666667,358.3631592,323.6220472,13990.66667,18329,5.458823601,8.052287896
9801,GER,48.54,9.01,Other_Europe,CentralEurope,13.63333333,0.718972385,-409.6533813,-0.000000708,19.58176994,18.57669449,0.791948199,-9.873423576,0.274600059,36.91666667,20,39.96134949,657.0291748,8.88,1,2,43,1,66.56333333,55.67666667,358.3631592,323.6220472,13990.66667,18329,5.458823601,8.052287896
9802,GER,48.51,9.11,Other_Europe,CentralEurope,13.63333333,0.753013194,-391.5400085,-0.000000708,19.64795876,18.6651535,0.864865959,-9.922499657,0.369049281,36.91666667,20.86956522,40.09679413,657.7537842,8.88,1,2,58,1,66.56333333,55.67666667,358.3631592,323.6220472,14019.33333,18397,5.458823601,8.052287896
9803,GER,48.42,8.76,Other_Europe,CentralEurope,16.26666667,1.058090448,-314.706665,-0.000000928,19.46054268,18.69692802,0.923830867,-9.503317833,0.793102384,34.58333333,20.43478261,39.67650223,656.3206177,8.38,1,2,51,1,69.97333333,58.47666667,357.695061,322.7630615,14014,18446,5.647058884,8.219608148
9804,GER,48.45,8.87,Other_Europe,CentralEurope,16.26666667,0.912022173,-347.3599854,-0.000000928,19.51721001,18.90981865,1.103208542,-9.430872917,0.969096204,34.58333333,20.43478261,39.82946014,657.519165,8.38,1,2,50,1,69.97333333,58.47666667,357.695061,322.7630615,14036.33333,18423.33333,5.647058884,8.219608148
9805,GER,48.54,9.09,Other_Europe,CentralEurope,13.63333333,0.749697924,-394.3466492,-0.000000708,19.62620354,18.77936172,0.964568019,-9.783213615,0.42366913,36.91666667,20.86956522,40.07599258,658.1350098,8.88,1,2,52,1,66.56333333,55.67666667,358.3631592,323.6220472,14002.66667,18297.33333,5.458823601,8.052287896
9806,GER,48.56,9.16,Other_Europe,CentralEurope,13.63333333,0.745183885,-394.1733398,-0.000000708,19.66301155,18.90008736,1.051927924,-9.765818596,0.707270821,36.91666667,20.86956522,40.18616104,659.328064,8.88,1,2,44,1,66.56333333,55.67666667,358.3631592,323.6220472,13997.33333,18348.33333,5.458823601,8.052287896
